Time,Freq_Dev_Area1,Freq_Dev_Area2,Mechanical_Power_Area1,Mechanical_Power_Area2,Rotor_Angle_Area1,Rotor_Angle_Area2,Tie_Line_Power,UPFC_Series_Voltage,UPFC_Shunt_Voltage,SVC_Susceptance,SSSC_Series_Voltage,STATCOM_Current,AGC_Control_Area1,AGC_Control_Area2,UPFC_Series_Control,UPFC_Shunt_Control,SVC_Control,SSSC_Control,STATCOM_Control
11.5,-0.012801386914502395,0.013231496986251453,0.4673626131003762,-0.38292005265387086,-0.011693800896241434,-0.0036354323582745846,-0.005371365058308433,0.037651900934603584,0.025868707659228198,1.7511626529546386e-66,0.9999999999999998,5.0,13.460386112917906,-13.402348396066712,0.037625496174404985,0.02607813505803065,0.0,3.0,5.0
11.51,-0.012418411826812109,0.012731247280001697,0.7318058442866409,-0.6006058417591569,-0.012498135757968659,-0.0028040728837145233,-0.004975592374632938,0.03684328405093193,0.025536290371448937,1.313371989715979e-66,-1.0000000000000002,5.0,13.433496434123562,-13.232363447191004,0.03603466716726027,0.02520387308366968,0.0,-3.0,5.0
11.52,-0.011771695660689386,0.011959947834144457,0.9846273874985195,-0.8070042207242819,-0.01327840758525597,-0.002004145025196756,-0.005575814732714142,0.03524168472883557,0.02466195697416804,9.850289922869843e-67,0.9999999999999998,5.0,13.124514768344332,-12.780808623186628,0.033640085406739205,0.023787623576887143,0.0,3.0,5.0
11.53,-0.0108720751019296,0.0109307678485098,1.2204016299830605,-0.9976836777798856,-0.014018045037414302,-0.001252679340135448,-0.005169910505032151,0.032897845190457936,0.023263749908181454,7.387717442152381e-67,-1.0000000000000002,5.0,12.537905598511776,-12.056412478714194,0.030554005652080295,0.021865542842194868,0.0,-3.0,5.0
11.540000000000001,-0.009737805901359965,0.00966490374932408,1.4340271396338036,-1.1684944936657167,-0.014701157662804273,-0.0005658789407159701,-0.005755838153921588,0.029833723483255047,0.021364250277778638,5.540788081614286e-67,0.9999999999999998,5.0,11.684235610481625,-11.071440345353592,0.02676960177605216,0.019464750647375823,0.0,3.0,5.0
11.55,-0.008390232678851152,0.008186217817831541,1.6208334600212446,-1.3156975903221377,-0.015313002052440189,4.1384871614609476e-05,-0.005331749198034561,0.026131481514268827,0.01900345218395525,4.1555910612107145e-67,-1.0000000000000002,5.0,10.579587040978659,-9.846041833061793,0.02242923954528261,0.016642654090131864,0.0,-3.0,5.0
11.56,-0.006857355283488791,0.006525721648386266,1.7766861235217026,-1.436007250809175,-0.015840175919355944,0.0005557401067583182,-0.005895959371727213,0.021842515106005114,0.016224718651139065,3.116693295908036e-67,0.9999999999999998,5.0,9.24566198146712,-8.403297734459063,0.017553548697741405,0.013445985118322882,0.0,3.0,5.0
11.57,-0.00516928731636857,0.004716001198805703,1.8980744831171752,-1.5267029007675805,-0.016271036258989215,0.0009657632905571616,-0.005447054625899927,0.017075806000183807,0.013087208545937212,2.3375199719310266e-67,-1.0000000000000002,5.0,7.7089569976255525,-6.77333470193932,0.0123090968943625,0.00994969844073536,0.0,-3.0,5.0
11.58,-0.0033616303487724003,0.0027955082532151957,1.9821935540440592,-1.5856513765306992,-0.016595832160137183,0.0012620783849669347,-0.005983853642307443,0.011906366787797829,0.009651416154437122,1.75313997894827e-67,0.9999999999999998,5.0,6.000642283133996,-4.988155427373804,0.006736927575411852,0.006215623762937032,0.0,3.0,5.0
11.59,-0.001470763636807016,0.0008028192687140703,2.027004926323161,-1.6113952789135373,-0.01680704962429294,0.0014377253487939446,-0.005505503680900478,0.006463071414120619,0.00599122183332172,1.3148549842112026e-67,-1.0000000000000002,5.0,4.155529561023701,-3.0855573874495437,0.0010197760404434108,0.0023310275122063193,0.0,-3.0,5.0
11.6,0.0004629234041064914,-0.0012192098812062804,2.031288482233084,-1.603149312247513,-0.01689946042902414,0.0014881679711289937,-0.006011431636321447,0.0008366537032122512,0.0021791036336871092,9.86141238158402e-68,0.9999999999999998,5.0,2.211767449083166,-1.1037921706526475,-0.0047897640076961165,-0.001633014565947501,0.0,3.0,5.0
11.61,0.0023998529792526114,-0.0032292891999447164,1.9946705941672402,-1.5608607383240976,-0.016870374093713825,0.001411562755009359,-0.005501427356213281,-0.004832823490691119,-0.0017020844186880061,7.396059286188014e-68,-1.0000000000000002,5.0,0.2096525470230154,0.9146577650581086,-0.010502300684594488,-0.005583272471063121,0.0,-3.0,5.0
11.620000000000001,0.004298105118392663,-0.005183608956695167,1.9176412103795393,-1.4851764208050557,-0.016719586883927513,0.0012086605304720954,-0.005975581354827347,-0.01044823782997498,-0.005574111343459528,5.5470444646410106e-68,0.9999999999999998,5.0,-1.8088015356327514,2.9285296856192935,-0.01606365216925884,-0.009446138268231048,0.0,3.0,5.0
11.63,0.006118283426032316,-0.007041717399318739,1.8015462227138217,-1.3774731992453992,-0.016449528974641532,0.0008829647741233795,-0.005434354250948094,-0.015868106815238342,-0.009351734960116776,4.160283348480758e-68,-1.0000000000000002,5.0,-3.8011460705384854,4.894079129467214,-0.0212879758005017,-0.013129358576774023,0.0,-3.0,5.0
11.64,0.00782036937625626,-0.00876242990911494,1.6485682728135282,-1.2397946986140582,-0.016065105889365466,0.00044052062111627605,-0.005878500353265169,-0.02099892195194888,-0.012957774825051595,3.1202125113605687e-68,0.9999999999999998,5.0,-5.7249856037801985,6.770569360245956,-0.02612973708865942,-0.016563814689986415,0.0,3.0,5.0
11.65,0.009368559853922048,-0.01030966367417634,1.4616831546146787,-1.0748519514520845,-0.015573737589749361,-0.0001100390874851434,-0.005309123019111845,-0.025707806749466343,-0.01631147973437775,2.3401593835204265e-68,-1.0000000000000002,5.0,-7.539280249603822,8.516571252558524,-0.0304166915469838,-0.019665184643703905,0.0,-3.0,5.0
11.66,0.0107280572836727,-0.011648266645631887,1.2446057320032744,-0.8859315707816461,-0.014985093613513406,-0.0007578143606806223,-0.005727584507633175,-0.02991470375814621,-0.019343529701210685,1.7551195376403199e-68,0.9999999999999998,5.0,-9.204816778877094,10.095416269987396,-0.03412160076682608,-0.022375579668043617,0.0,3.0,5.0
11.67,0.01186980815435667,-0.01274973628976715,1.0017132743777393,-0.6768694639649168,-0.014311029894519874,-0.0014896965391000654,-0.005135548245976612,-0.03350478200465181,-0.021984260783879078,1.3163396532302399e-68,-1.0000000000000002,5.0,-10.685456003600033,11.471422571892,-0.037094860251157415,-0.024624991866547475,0.0,-3.0,5.0
11.68,0.012767161130456901,-0.013587899101704779,0.7379608406207375,-0.4519344064247069,-0.013565227852574932,-0.0022907860963628586,-0.005534876510760789,-0.03642027460682069,-0.024178455189921906,9.872547399226799e-69,0.9999999999999998,5.0,-11.948512250385216,12.615238207811402,-0.03933576720898958,-0.026372649595964737,0.0,3.0,5.0
11.69,0.013400443118684035,-0.014144449318884696,0.45877727725627787,-0.21578000146278492,-0.01276304346028212,-0.0031445389762755605,-0.004927661707102329,-0.03857244462528868,-0.02587328902866178,7.404410549420099e-69,-1.0000000000000002,5.0,-12.965874104993107,13.499923505663334,-0.04072461464375666,-0.02756812286740165,0.0,-3.0,5.0
11.700000000000001,0.013753427703152467,-0.01440442139236331,0.16995706139081024,0.026690175279139083,-0.011921068787152007,-0.004033260937661187,-0.005316114487942868,-0.03993289762495532,-0.027032785539544642,5.553307912065074e-69,0.9999999999999998,5.0,-13.714224653643424,14.1061194139505,-0.041293350624621965,-0.028192282050427505,0.0,3.0,5.0
11.71,0.013817698136868698,-0.014361498842307906,-0.12246292175494344,0.2703853077813076,-0.011056915438473964,-0.004938317426170392,-0.0047025871079972624,-0.04044494952007296,-0.027625372872995012,4.164980934048806e-69,-1.0000000000000002,5.0,-14.175973541833823,14.417927383131437,-0.0409570014151906,-0.02821796020644538,0.0,-3.0,5.0
11.72,0.013588883643712257,-0.014013238755268671,-0.4123259997636815,0.510172812911265,-0.010188723859347803,-0.005840677011321049,-0.005089455433980823,-0.04011428030788679,-0.027637902123922996,3.1237357005366044e-69,0.9999999999999998,5.0,-14.339262859454472,14.42785163410183,-0.039783611095700624,-0.02765043137485098,0.0,3.0,5.0
11.73,0.013070775992467585,-0.013366119664822389,-0.6934883037248067,0.7409473632522409,-0.009334909118836344,-0.006721154769852086,-0.004479138147214264,-0.03891959576653723,-0.027062733578299893,2.342801775402453e-69,-1.0000000000000002,5.0,-14.1986635249457,14.132434013285517,-0.037724911225187674,-0.02648756503267679,0.0,-3.0,5.0
11.74,0.01227131020609602,-0.01243049749881818,-0.9599454282518235,0.9577781612647492,-0.008513648042143263,-0.007560972836772248,-0.004873976661648571,-0.03690254231832202,-0.02591125658659399,1.7571013315518397e-69,0.9999999999999998,5.0,-13.754929010226292,13.536937329365587,-0.0348854888701068,-0.024759779594888086,0.0,3.0,5.0
11.75,0.011206421706340968,-0.011225382958378133,-1.2059636096531894,1.1559752036986244,-0.007742618882275409,-0.008342004029227319,-0.004276254351975111,-0.034077612523543986,-0.024200461368591553,1.3178259986638798e-69,-1.0000000000000002,5.0,-13.015428294198193,12.650712747316161,-0.031252682728765954,-0.022489666150589116,0.0,-3.0,5.0
11.76,0.00989576921367468,-0.009773130715866645,-1.4261995136659613,1.3312292645702184,-0.007038498640162009,-0.009047315641942775,-0.0046880786290759355,-0.03052130226913976,-0.021965938923704534,9.883694989979099e-70,0.9999999999999998,5.0,-11.993630376164964,11.491612728660215,-0.02696499201473553,-0.01973141647881751,0.0,3.0,5.0
11.77,0.008366341163266856,-0.008103959461384867,-1.6158191888183027,1.4796664581603047,-0.006416729122896001,-0.009661379555133564,-0.004111404426729075,-0.026281273121998495,-0.01924793830326057,7.412771242484324e-70,-1.0000000000000002,5.0,-10.709267887009533,10.081090788521538,-0.02204124397485723,-0.016529937682816603,0.0,-3.0,5.0
11.78,0.006647940305944669,-0.0062503986898238394,-1.7706004979398673,1.5979723269581143,-0.0058910564041771,-0.010170566345311088,-0.004547922561446722,-0.021464796720130436,-0.016103868332351997,5.559578431863243e-70,0.9999999999999998,5.0,-9.187557821631199,8.448355234646725,-0.016648320318262376,-0.012959798361443425,0.0,3.0,5.0
11.790000000000001,0.004776569378321492,-0.004251586485801952,-1.8870299149984815,1.6834266227669432,-0.005473353995643915,-0.010563290477430244,-0.003999091410639914,-0.01614724994932344,-0.012593883681773672,4.1696838238974327e-70,-1.0000000000000002,5.0,-7.459112544751684,6.625223696450672,-0.010829703178516451,-0.009083899031195348,0.0,-3.0,5.0
11.8,0.002789717299230993,-0.002147519036810046,-1.9623784346647368,1.7340041169498612,-0.00517323329027798,-0.010830425534828185,-0.004466035211129765,-0.010459952198316028,-0.00879295252536031,3.127262867923074e-70,0.9999999999999998,5.0,-5.558924510744818,4.650050889969199,-0.004772654447308617,-0.00499202136894695,0.0,3.0,5.0
11.81,0.0007295731259380012,1.6819524279779695e-05,-1.9947680119665245,1.7483830756987742,-0.004997950182820851,-0.010965358135417918,-0.003949587225296657,-0.004498126691365576,-0.004776055116737406,2.3454471509423056e-70,-1.0000000000000002,5.0,-3.526062953769501,2.562381337295674,0.001463698815584876,-0.0007591577081145001,0.0,-3.0,5.0
11.82,-0.0013618289573039772,0.002197342462906812,-1.9832138943771496,1.7260172712365272,-0.004952109751366784,-0.010964301333539633,-0.004450200844858986,0.0015917110143786276,-0.0006299190356606511,1.759085363206729e-70,0.9999999999999998,5.0,-1.402470669979018,0.40670392035242486,0.007681548720122832,0.0035162170454161026,0.0,3.0,5.0
11.83,-0.0034395031876704248,0.004346829290625628,-1.9276549509919183,1.6671137561915474,-0.005037675988321024,-0.010826238234761854,-0.003968006618084757,0.007704145289743002,0.0035620521521751054,1.3193140224050469e-70,-1.0000000000000002,5.0,0.7674966957383286,-1.7730361520557418,0.013816579565107377,0.007754023340010862,0.0,-3.0,5.0
11.84,-0.005460438529494122,0.006420871294640503,-1.8289581067572647,1.5726729077296324,-0.005253786347248705,-0.010553118895445086,-0.004502737984801728,0.013687722228432876,0.007708244931132285,9.894855168037852e-71,0.9999999999999998,5.0,2.93839719698735,-3.92978788287334,0.019671299167122753,0.011854437710089465,0.0,3.0,5.0
11.85,-0.00738052554744299,0.008373860526615071,-1.6889097750014646,1.4444336355484686,-0.005596875818641453,-0.010149683653667323,-0.004053803401114829,0.019437482889011905,0.011724035090952234,7.42114137602839e-71,-1.0000000000000002,5.0,5.064249710442854,-6.0189494824259535,0.025187243549590933,0.015739825250772183,0.0,-3.0,5.0
11.86,-0.009159477098605385,0.01016491472370682,-1.5101812114297728,1.2848809444985134,-0.006060607915431026,-0.009623538479415333,-0.004620227322329433,0.02480785301838622,0.015520305095869418,5.565856032021292e-71,0.9999999999999998,5.0,7.099907892634264,-7.994746059022996,0.03017822314776054,0.0193165751007866,0.0,3.0,5.0
11.870000000000001,-0.010757710501033944,0.01175380509111288,-1.2962815075909273,1.0971594330869343,-0.006636114834705079,-0.008984858051008052,-0.004200737404742649,0.029705089791990855,0.01901861647254611,4.174392024015969e-71,-1.0000000000000002,5.0,9.00161443854039,-9.815771104616926,0.03460232656559549,0.0225169278492228,0.0,-3.0,5.0
11.88,-0.012141185102819302,0.013106780429988118,-1.0514859639286036,0.8850505942478492,-0.007312041720294959,-0.008246344696488722,-0.004793720074927859,0.033999971636373916,0.022139622134448332,3.130794018011977e-71,0.9999999999999998,5.0,10.728341465504581,-11.44131001580037,0.03829485348075698,0.025260627796350556,0.0,3.0,5.0
11.89,-0.013278164398590723,0.014192356394720534,-0.7807543522461371,0.652858149362828,-0.008074894878792779,-0.007422821394267419,-0.0043973215154452855,0.037619935104738114,0.024818057223436173,2.3480955135089828e-71,-1.0000000000000002,5.0,12.242270918138338,-12.836787611973607,0.04123989857310231,0.027496492312424015,0.0,-3.0,5.0
11.9,-0.014143898897802543,0.014986966028585702,-0.48962755747836173,0.4053598918361988,-0.008909186553348183,-0.006531089342531776,-0.005009415918664094,0.04046135065472455,0.026990896690617765,1.761071635131737e-71,0.9999999999999998,5.0,13.510022098170817,-13.969959599919399,0.04330276620471099,0.029163736157799356,0.0,3.0,5.0
11.91,-0.014717201920243998,0.015470543786700462,-0.1841178001971177,0.14767082815528343,-0.009797873930757248,-0.0055894304950316834,-0.004627717781858186,0.04248114932492719,0.028612023071851914,1.3208037263488028e-71,-1.0000000000000002,5.0,14.502982328627787,-14.816192472561353,0.04450094799512984,0.030233149453086066,0.0,-3.0,5.0
11.92,-0.014984918241123062,0.015631943312907206,0.12941845186308748,-0.1148234154300089,-0.010722582999437971,-0.004617387560884935,-0.005249759846636106,0.04360850227366576,0.029639999032647017,9.906027947616021e-72,0.9999999999999998,5.0,15.19835076440826,-15.354455086375049,0.04473585522240432,0.03066797499344212,0.0,3.0,5.0
11.93,-0.01493826209482044,0.015464265907584379,0.4444091502265477,-0.37661771681389145,-0.011664113180657089,-0.003635203595421708,-0.004873013239831906,0.043835777179826355,0.0300522958446459,7.429520960712016e-72,-1.0000000000000002,5.0,15.579255005213637,-15.572370405456445,0.044063052085986945,0.030464592656644786,0.0,-3.0,5.0
11.94,-0.014577029321678205,0.014970005195871192,0.7542073687798655,-0.6321638138140127,-0.012602711869746824,-0.002663555112053184,-0.005494871240265186,0.04312948712114228,0.029832581275889627,5.572140720534011e-72,0.9999999999999998,5.0,15.635554835996029,-15.461955282299813,0.0424231970624582,0.029612866707133353,0.0,3.0,5.0
11.950000000000001,-0.013905665458200732,0.01415609058370799,1.052227986012609,-0.8760264503162228,-0.013518613634309768,-0.0017229619451021847,-0.005112773091264689,0.04152047095301679,0.028984427985223105,4.1791055404005085e-72,-1.0000000000000002,5.0,15.363697643983471,-15.02440192081268,0.039911454784891304,0.02813627469455658,0.0,-3.0,5.0
11.96,-0.012937200166730297,0.013038740952541959,1.3320905966990582,-1.1029598748961775,-0.014392332363244983,-0.0008335085414756114,-0.005724189190740075,0.03901403689000921,0.027518056649196057,3.1343291553003815e-72,0.9999999999999998,5.0,14.76724521117106,-14.26553447577418,0.036507602827001634,0.02605168531316901,0.0,3.0,5.0
11.97,-0.011689035620707115,0.011638217288861701,1.587752508340598,-1.3080592134017488,-0.015205200623281394,-1.4260285704287474e-05,-0.0053267440329501,0.035679325130673734,0.02546348625452673,2.3507468664752864e-72,-1.0000000000000002,5.0,13.856442175441437,-13.200300329989787,0.03234461337133825,0.023408915859857403,0.0,-3.0,5.0
11.98,-0.010186605139837001,0.009983391847618359,1.8136421095192687,-1.4868273442587177,-0.01593964439195265,0.0007169904730071054,-0.005918198236176576,0.03155863842591674,0.022856717488136107,1.7630601498564648e-72,0.9999999999999998,5.0,12.64845185486,-11.847935588198094,0.027437951721159745,0.02024994872174548,0.0,3.0,5.0
11.99,-0.008458895547969686,0.00810622860367117,2.00477662639557,-1.6353119676080714,-0.01657968766939929,0.0013442654827348268,-0.005496566081332291,0.026756013649200844,0.019752333477558476,1.3222951123923486e-72,-1.0000000000000002,5.0,11.166635850537606,-10.236170475658055,0.02195338887248495,0.01664794946698085,0.0,-3.0,5.0
12.0,-0.006541855239054407,0.006046098429380285,2.1568748369445467,-1.7501537667669658,-0.01711117575161899,0.0018535948473270827,-0.006060089994309533,0.021345800142201506,0.016209155500534596,9.917213342942614e-73,0.9999999999999998,5.0,9.440509242885,-8.396120259483,0.01593558663520217,0.01266597752351072,0.0,3.0,5.0
12.01,-0.004473686827924307,0.0038440292476956384,2.2664491580133284,-1.8287007179525538,-0.017522212638816214,0.0022334824154995204,-0.0056073485416603015,0.0154605340644356,0.01230234922250237,7.43791000720696e-73,-1.0000000000000002,5.0,7.504753785602539,-6.366233263032166,0.009575267986669696,0.008395542944470143,0.0,-3.0,5.0
12.02,-0.002298051371906979,0.001546819631674213,2.3308881824312144,-1.869029899643981,-0.017803302672277584,0.0024750098963944186,-0.006137219560207995,0.009198889640723164,0.008108629764185176,5.57843250540522e-73,0.9999999999999998,5.0,5.398926642349153,-4.186947151475054,0.002937245217010725,0.003914910305867984,0.0,3.0,5.0
12.030000000000001,-5.918752881803107e-05,-0.0007988794394166564,2.3485146877074063,-1.8700323894981477,-0.01794769349842868,0.0025721994402203422,-0.0056489752175367895,0.002713010278410607,0.0037179709887211537,4.183824379053915e-73,-1.0000000000000002,5.0,3.166252418802661,-1.9044301767872018,-0.00377286908390195,-0.0006726877867428683,0.0,-3.0,5.0
12.040000000000001,0.0021950234841299665,-0.003142582405941918,2.318630886684088,-1.831403200570698,-0.017951412360543057,0.0025220043646608362,-0.006142230886345617,-0.00388398748530452,-0.0007815239251352107,3.1378682842904365e-73,0.9999999999999998,5.0,0.8531408859651246,0.4349368751181711,-0.010480985249019645,-0.005281018838991575,0.0,3.0,5.0
12.05,0.004418040582913096,-0.005435978790056539,2.24153670745431,-1.7536925013201072,-0.017813494967499063,0.002324550088664683,-0.00561702492173003,-0.010431024111201323,-0.005292177729041113,2.3534012132178274e-73,-1.0000000000000002,5.0,-1.4921776051222115,2.7809574359696683,-0.016978060737098125,-0.009802831532947016,0.0,-3.0,5.0
12.06,0.006561659882822805,-0.007629000221720021,2.1185336956443095,-1.638260770408386,-0.017535901290728236,0.001982997468026452,-0.006073751540258547,-0.016811780349023094,-0.009722057025022462,1.7650509099133706e-73,0.9999999999999998,5.0,-3.820253071387464,5.085235692742264,-0.023192536586844864,-0.01415193632100381,0.0,3.0,5.0
12.07,0.008581018002101115,-0.009675835748906392,1.9519011890659668,-1.4872948582552892,-0.017123620041063617,0.0015036532470106417,-0.005513224223037811,-0.022867814999589745,-0.013973635450801398,1.323788182435028e-73,-1.0000000000000002,5.0,-6.081858435616376,7.29762995522991,-0.0289238496501564,-0.018225213876580333,0.0,-3.0,5.0
12.08,0.010431567600988439,-0.011530960536786782,1.7448582425432289,-1.3037283468754037,-0.016584458778749166,0.0008957025568885254,-0.00593659218509441,-0.028491273127826466,-0.01795913614255244,9.92841136826271e-74,0.9999999999999998,5.0,-8.228625777028913,9.371882452555338,-0.03411473125606319,-0.02194463683430348,0.0,3.0,5.0
12.09,0.012074017181635971,-0.01315506938000852,1.5014988410836905,-1.091223917946271,-0.015929024055935354,0.00017119093866446201,-0.005345387679871362,-0.0335378654985682,-0.021589134966832988,7.446308526197033e-74,-1.0000000000000002,5.0,-10.214480478413925,11.262042020283964,-0.03858445786930994,-0.025219133791113537,0.0,-3.0,5.0
12.1,0.013471202196654224,-0.014510981558988688,1.2267147520769661,-0.8540618404871191,-0.015170391182392464,-0.0006553664477695141,-0.005741427023608968,-0.03791931728018508,-0.02478775921238168,5.5847313946477746e-74,0.9999999999999998,5.0,-11.996225265619806,12.928019619522708,-0.04230076906180196,-0.027986383457930374,0.0,3.0,5.0
12.11,0.014592881413997475,-0.015569410789123236,0.9260943937246953,-0.5970929744637037,-0.014323970585271833,-0.0015671183090114305,-0.0051268434394209,-0.04151597142896847,-0.02748106568854014,4.188548545985831e-74,-1.0000000000000002,5.0,-13.534879121603497,14.331894415973988,-0.04511262557775186,-0.0301743721646986,0.0,-3.0,5.0
12.120000000000001,0.015412428346030394,-0.016304669974364378,0.6058128576029409,-0.3256010398423657,-0.013407072804373402,-0.0025453732401280547,-0.00550397491834286,-0.04426875193607543,-0.029611937112858654,3.1414114094893735e-74,0.9999999999999998,5.0,-14.796124784083073,15.443312530190605,-0.047021532443182384,-0.03174280853717717,0.0,3.0,5.0
12.13,0.015911415235874853,-0.016700208489094103,0.27250218096609297,-0.04523312350419373,-0.012438681371056038,-0.003569825868341439,-0.004875385484432784,-0.046091181848930365,-0.031128086586861323,2.3560585571170303e-74,-1.0000000000000002,5.0,-15.751472407318845,16.235599220858123,-0.047913611761785296,-0.03264423606086399,0.0,-3.0,5.0
12.14,0.016076063670136677,-0.016744056390779655,-0.06688235938179565,0.23815632501947548,-0.011438937666791216,-0.0046191309143965575,-0.005243743316980634,-0.0469606729257246,-0.0319965164429718,1.7670439178377725e-74,0.9999999999999998,5.0,-16.37849653171084,16.690930452090452,-0.04783016400251885,-0.03286494629908228,0.0,3.0,5.0
12.15,0.01590156420313575,-0.01643407860021191,-0.4052103005807755,0.5185886209173918,-0.010428848796296353,-0.005671191005367889,-0.004611834335574365,-0.046829795457997384,-0.03219103006459874,1.3252829383783294e-74,-1.0000000000000002,5.0,-16.661758145928054,16.79618917664198,-0.04669891799027017,-0.03238554368622568,0.0,-3.0,5.0
12.16,0.015388244485528042,-0.0157731192785594,-0.7353221977602706,0.7901255231109203,-0.009429724050673199,-0.006703774617346748,-0.004982434877754118,-0.04571676041487112,-0.0317061529916897,9.93962203783747e-75,0.9999999999999998,5.0,-16.59277387549282,16.547857494925708,-0.04460372537174486,-0.031221275918780655,0.0,3.0,5.0
12.17,0.014545594127057103,-0.014773945659079562,-1.0501840428038764,1.0469558589303734,-0.008462852134125627,-0.0076948289303411035,-0.004358322205654712,-0.04361583909906527,-0.03054407296589768,7.454716528378102e-75,-1.0000000000000002,5.0,-16.17064956023,15.947575763821153,-0.04151491778325942,-0.029381992940105666,0.0,-3.0,5.0
12.18,0.013388131931157236,-0.013454078049307198,-1.3430335237579931,1.2835584130033313,-0.007548925501092398,-0.008623103313283087,-0.004742146552919333,-0.040586970141042705,-0.028727967076168336,5.591037396283576e-75,0.9999999999999998,5.0,-15.40174620796856,15.006725972762572,-0.03755810118302014,-0.02691186118643899,0.0,3.0,5.0
12.19,0.011939130048407236,-0.011840421878438713,-1.6075281439275986,1.494781475382335,-0.006707724362688108,-0.00946844796849363,-0.004136443478666844,-0.03666529734537906,-0.026288338058851005,4.1932780472126825e-75,-1.0000000000000002,5.0,-14.300001893615127,13.74167690695464,-0.03274362454971541,-0.023848709041533675,0.0,-3.0,5.0
12.200000000000001,0.010226187043919577,-0.009963795113945885,-1.8378789154703847,1.6759934802117802,-0.005957566697681521,-0.01021240361626777,-0.004543510218010913,-0.03194990680808058,-0.023275740606305335,3.1449585354095117e-75,0.9999999999999998,5.0,-12.886284120098765,12.178055015094035,-0.027234516270782105,-0.02026314315375967,0.0,3.0,5.0
12.21,0.008284670689032068,-0.007863273381950484,-2.0289798684858256,1.8231453528541017,-0.005315036415853264,-0.010838447326904695,-0.003965424722058627,-0.02651252528860322,-0.01974653245822261,2.3587189015571335e-75,-1.0000000000000002,5.0,-11.188402825364033,10.345685116927939,-0.021075143769125858,-0.016217324310139888,0.0,-3.0,5.0
12.22,0.006153028508717076,-0.005580452289230736,-2.1765174416655446,1.9328993258648062,-0.004794495204371787,-0.011332511364702771,-0.004403930952160375,-0.02048546621100396,-0.015775043608024522,1.76903917616785e-75,0.9999999999999998,5.0,-9.240165113691134,8.282571359385159,-0.014458407133404703,-0.011803554757826431,0.0,3.0,5.0
12.23,0.0038759925751967175,-0.0031635550367645443,-2.2770704695348205,2.0026652708070127,-0.004407889021165504,-0.011683141523013883,-0.003860468948022564,-0.01396960233661656,-0.01143881036978656,1.3267793821258875e-75,-1.0000000000000002,5.0,-7.081108264954991,6.029568785769498,-0.007453738462229161,-0.0071025771315485955,0.0,-3.0,5.0
12.24,0.001499681780549762,-0.0006614900350244463,-2.328185419998637,2.0306998269736867,-0.004164353225173372,-0.011881913548268412,-0.0043360730158739915,-0.0071216672774407335,-0.006830278845545154,9.950845365944156e-76,0.9999999999999998,5.0,-4.755298141221725,3.634121760219211,-0.00027373221826490577,-0.002221747321303749,0.0,3.0,5.0
12.25,-0.0009253673118574412,0.0018722088337122223,-2.3284382868533036,2.0161099759274945,-0.0040701254398834204,-0.011923476192957526,-0.003831416296756553,-6.167908085497054e-05,-0.0020416347399881173,7.463134024458117e-76,-1.0000000000000002,5.0,-2.310835127120968,1.1447249236417778,0.0069983091157307924,0.0027470093655689205,0.0,-3.0,5.0
12.26,-0.0033492338885645024,0.004385450798312719,-2.2774685687260905,1.9589170139295586,-0.00412826798285949,-0.011805841842598001,-0.004346724765830763,0.007040199674565387,0.002823826964640632,5.597350518343588e-76,0.9999999999999998,5.0,0.20154027327020255,-1.3855124026092622,0.014142078429985744,0.007689288669269381,0.0,3.0,5.0
12.27,-0.005719676345413911,0.006823730027619277,-2.1759975891453993,1.8600232975522326,-0.004338706554448854,-0.011530295842384826,-0.0038818385976996787,0.014056561961269013,0.0076671279802510975,4.198012888757691e-76,-1.0000000000000002,5.0,2.729095732537179,-3.904538755937001,0.02107292424797264,0.012510428995861564,0.0,-3.0,5.0
12.280000000000001,-0.00798721635488528,0.009136230155031372,-2.025817494074155,1.7212384813467043,-0.004698084418202127,-0.01110154823988785,-0.004436143600471441,0.02081609446163121,0.012382408868472004,3.1485096665682685e-76,0.9999999999999998,5.0,5.21861363750854,-6.357885994337556,0.027575626961993407,0.01709768975669291,0.0,3.0,5.0
12.290000000000001,-0.010102207932275054,0.011271954818289753,-1.82976412256367,1.5452084141481248,-0.005199936022664924,-0.010527501969156808,-0.0040086502894888555,0.027196545428568218,0.016872438670095198,2.3613822499262013e-76,-1.0000000000000002,5.0,7.617106754352384,-8.69438586808756,0.03357699639550523,0.021362468471718393,0.0,-3.0,5.0
12.3,-0.012019881638203415,0.013185773573942471,-1.5916610442623553,1.3354042121098786,-0.005834676467166362,-0.009819264160182105,-0.004597942931050866,0.033037997804985855,0.021037410163163836,1.771036687444651e-76,0.9999999999999998,5.0,9.873345633856564,-10.862692431054008,0.038879450181403485,0.025202381656232474,0.0,3.0,5.0
12.31,-0.013697328834224157,0.014834447415145322,-1.3162489131631772,1.0960154653659169,-0.006589907904198336,-0.008990777572346183,-0.004202275754152075,0.03823563967662532,0.02479035155471758,1.3282775155834883e-76,-1.0000000000000002,5.0,11.938547877932482,-12.816948215344748,0.043433281548264785,0.028543292946271323,0.0,-3.0,5.0
12.32,-0.015098417608565803,0.01618252514881799,-1.0090883611913903,0.8319058610574996,-0.007450536456986381,-0.00805870175195649,-0.004819538295034513,0.04265271086595471,0.028045734196880997,9.962081366876162e-77,0.9999999999999998,5.0,13.767832108741684,-14.513209634496786,0.04706978205528409,0.031301116839044414,0.0,3.0,5.0
